Amount,Description,Transaction_ID
5819194.0,VAT Opening (Sale) - PBZ-23-05758 - Skretting Italia,715
6985377.0,VAT Opening (Sale) - PBZ-23-05801 - Skretting Italia,716
2088076.0,VAT Opening (Sale) - PBZ-23-05934 - De Heus doo Sabac,717
2088076.0,VAT Opening (Sale) - PBZ-23-05936 - De Heus doo Sabac,718
287350.0,VAT Opening (Sale) - PBZ-23-06147 - De Heus doo Sabac,719
287350.0,VAT Opening (Sale) - PBZ-23-06148 - De Heus doo Sabac,720
7228438.0,VAT Opening (Sale) - PBZ-23-05621 - Perastra D.O.O.,721
1941058.0,VAT Opening (Sale) - PBZ-23-05622 - Perastra D.O.O.,722
1949885.0,VAT Opening (Sale) - PBZ-23-05653 - Perastra D.O.O.,723
1949885.0,VAT Opening (Sale) - PBZ-23-05654 - Perastra D.O.O.,724
1965497.0,VAT Opening (Sale) - PBZ-23-05657 - Perastra D.O.O.,725
1917101.0,VAT Opening (Sale) - PBZ-23-05658 - Perastra D.O.O.,726
1862460.0,VAT Opening (Sale) - PBZ-23-05666 - Perastra D.O.O.,727
1860899.0,VAT Opening (Sale) - PBZ-23-05667 - Perastra D.O.O.,728
2077644.0,VAT Opening (Sale) - PBZ-23-06078 - De Heus doo Sabac,729
285914.0,VAT Opening (Sale) - PBZ-23-06149 - De Heus doo Sabac,730
2077644.0,VAT Opening (Sale) - PBZ-23-06086 - De Heus doo Sabac,731
285914.0,VAT Opening (Sale) - PBZ-23-06150 - De Heus doo Sabac,732
7301693.0,VAT Opening (Sale) - PBZ-23-05808 - Perastra D.O.O.,733
759172.0,VAT Opening (Sale) - PBZ-23-05816 - Perastra D.O.O.,734
1904009.0,VAT Opening (Sale) - PBZ-23-05817 - Perastra D.O.O.,735
1902489.0,VAT Opening (Sale) - PBZ-23-05818 - Perastra D.O.O.,736
6668437.0,VAT Opening (Sale) - PBZ-23-05819 - Perastra D.O.O.,737
1896411.0,VAT Opening (Sale) - PBZ-23-05820 - Perastra D.O.O.,738
759172.0,VAT Opening (Sale) - PBZ-23-05821 - Perastra D.O.O.,739
1867501.0,VAT Opening (Sale) - PBZ-23-05822 - Perastra D.O.O.,740
190649020.0,VAT Opening (Sale) - PBZ-23-05321 - Commodity Service Ltd.,741
118243003.0,VAT Opening (Sale) - PBZ-23-05975 - Commodity Service Ltd.,742
7013399.0,VAT Opening (Sale) - PBZ-23-05945 - Perastra D.O.O.,743
1912285.0,VAT Opening (Sale) - PBZ-23-05957 - Perastra D.O.O.,744
1912285.0,VAT Opening (Sale) - PBZ-23-05958 - Perastra D.O.O.,745
1912285.0,VAT Opening (Sale) - PBZ-23-05959 - Perastra D.O.O.,746
1821866.0,VAT Opening (Sale) - PBZ-23-05960 - Perastra D.O.O.,747
1899230.0,VAT Opening (Sale) - PBZ-23-05961 - Perastra D.O.O.,748
763177.0,VAT Opening (Sale) - PBZ-23-05962 - Perastra D.O.O.,749
6846807.0,VAT Opening (Sale) - PBZ-23-05971 - Perastra D.O.O.,750
1829836.0,VAT Opening (Sale) - PBZ-23-05973 - Perastra D.O.O.,751
83765502.0,VAT Opening (Sale) - PBZ-23-05577 - Commodity Service Ltd.,752
83765502.0,VAT Opening (Sale) - PBZ-23-05615 - Commodity Service Ltd.,753
78795264.0,VAT Opening (Sale) - PBZ-23-06084 - Commodity Service Ltd.,754
83765502.0,VAT Opening (Sale) - PBZ-23-05616 - Commodity Service Ltd.,755
6711960.0,VAT Opening (Sale) - PBZ-23-06027 - Perastra D.O.O.,756
748406.0,VAT Opening (Sale) - PBZ-23-06087 - Perastra D.O.O.,757
6678687.0,VAT Opening (Sale) - PBZ-23-06088 - Perastra D.O.O.,758
1782750.0,VAT Opening (Sale) - PBZ-23-06089 - Perastra D.O.O.,759
749024.0,VAT Opening (Sale) - PBZ-23-06090 - Perastra D.O.O.,760
3475736.0,VAT Opening (Sale) - PBZ-23-05851 - Agromarkt Kft ,761
2408568.0,VAT Opening (Sale) - PBZ-23-05885 - All Feed Kft.,762
1145743.0,VAT Opening (Sale) - PBZ-23-05913 - Gyulai Agrár Zrt.,763
10029952.0,VAT Opening (Sale) - PBZ-23-05921 - Zala-Cereália Kft.,764
3257499.0,VAT Opening (Sale) - PBZ-23-05928 - Ádány-Farm Kft,765
3156204.0,VAT Opening (Sale) - PBZ-23-06069 - Ádány-Farm Kft,766
2241906.0,VAT Opening (Sale) - PBZ-23-06070 - Ádány-Farm Kft,767
1101954.0,VAT Opening (Sale) - PBZ-23-06071 - Ádány-Farm Kft,768
9858248.0,VAT Opening (Sale) - PBZ-23-05856 - Y Takarmányipari Kft,769
9669272.0,VAT Opening (Sale) - PBZ-23-05859 - Palotabozsoki Zrt,770
3526384.0,VAT Opening (Sale) - PBZ-23-05882 - Olivia Kft.,771
459435.0,VAT Opening (Sale) - PBZ-23-05897 - Trans Injekt Kft.,772
11965305.0,VAT Opening (Sale) - PBZ-23-05900 - Encorn Trade Kft.,773
756818.0,VAT Opening (Sale) - PBZ-23-05910 - ZÖLDFORRÁS ENERGIA KFT.,774
3285033.0,VAT Opening (Sale) - PBZ-23-05924 - J.O.B.-Feed Takarmányozási és Tanácsadó Kft.,775
2694635.0,VAT Opening (Sale) - PBZ-23-05925 - J.O.B.-Feed Takarmányozási és Tanácsadó Kft.,776
6462400.0,VAT Opening (Sale) - PBZ-23-05533 - Déli-Farm Kft.,777
1174062.0,VAT Opening (Sale) - PBZ-23-05535 - Déli-Farm Kft.,778
1144250.0,VAT Opening (Sale) - PBZ-23-05541 - Déli-Farm Kft.,779
906272.0,VAT Opening (Sale) - PBZ-23-05544 - Voltrack Energy Kft.,780
12039987.0,VAT Opening (Sale) - PBZ-23-05584 - Bonafarm-Bábolna Takarmány Kft.,781
4086162.0,VAT Opening (Sale) - PBZ-23-05588 - KEL-FEDER ZRT.,782
3756233.0,VAT Opening (Sale) - PBZ-23-05715 - Duynie Kft.,783
2821678.0,VAT Opening (Sale) - PBZ-23-05746 - Duynie Kft.,784
3057754.0,VAT Opening (Sale) - PBZ-23-05223 - Agrofeed Kft.,785
19859793.0,VAT Opening (Sale) - PBZ-23-05230 - Neofeed Kft.,786
6121781.0,VAT Opening (Sale) - PBZ-23-05248 - Agrofeed Kft.,787
3021076.0,VAT Opening (Sale) - PBZ-23-05335 - Agrofeed Kft.,788
609234.0,VAT Opening (Sale) - PBZ-23-05594 - Déli-Farm Kft.,789
733171.0,VAT Opening (Sale) - PBZ-23-05596 - Voltrack Energy Kft.,790
9509760.0,VAT Opening (Sale) - PBZ-23-05681 - Mizsetáp Kft.,791
9789693.0,VAT Opening (Sale) - PBZ-23-05685 - Y Takarmányipari Kft,792
3106967.0,VAT Opening (Sale) - PBZ-23-05686 - Y Takarmányipari Kft,793
9596392.0,VAT Opening (Sale) - PBZ-23-05687 - Monortáp Kft.,794
3242607.0,VAT Opening (Sale) - PBZ-23-05689 - Cargill Takarmány Zrt.,795
9349475.0,VAT Opening (Sale) - PBZ-23-05700 - Cargill Takarmány Zrt.,796
2935567.0,VAT Opening (Sale) - PBZ-23-05702 - Kinizsi 2000 Zrt.,797
2880995.0,VAT Opening (Sale) - PBZ-23-05714 - Agrofeed Kft.,798
919453.0,VAT Opening (Sale) - PBZ-23-05720 - Agrofeed Kft.,799
2971358.0,VAT Opening (Sale) - PBZ-23-05742 - Szombathelyi Tangazdaság Zrt.,800
6025904.0,VAT Opening (Sale) - PBZ-23-05745 - Lajta-Hanság Zrt.,801
2935567.0,VAT Opening (Sale) - PBZ-23-05792 - Kinizsi 2000 Zrt.,802
2941780.0,VAT Opening (Sale) - PBZ-23-05793 - Kinizsi 2000 Zrt.,803
8833764.0,VAT Opening (Sale) - PBZ-23-05841 - Hunland Production Kft,804
2484496.0,VAT Opening (Sale) - PBZ-23-05853 - Pélpusztai Mg Kft.,805
6005195.0,VAT Opening (Sale) - PBZ-23-05857 - All Feed Kft.,806
7428078.0,VAT Opening (Sale) - PBZ-23-05878 - Zala-Cereália Kft.,807
1328960.0,VAT Opening (Sale) - PBZ-23-05901 - Hunland Production Kft,808
13837487.0,VAT Opening (Sale) - PBZ-23-05904 - Pélpusztai Mg Kft.,809
267366013.0,VAT Opening (Sale) - PBZ-23-05946 - Landwärme CE Trading Kft.,810
2342693.0,VAT Opening (Sale) - PBZ-23-06048 - Gyulai Agrár Zrt.,811
3183877.0,VAT Opening (Sale) - PBZ-23-05619 - Aufwind Schmack Első Biogáz Szolgáltató Kft.,812
114503.0,VAT Opening (Sale) - PBZ-23-06111 - Tiszamenti Milk kft,813
3582048.0,VAT Opening (Sale) - PBZ-23-06010 - All Feed Kft.,814
10184384.0,VAT Opening (Sale) - PBZ-23-06042 - Zala-Cereália Kft.,815
1140676.0,VAT Opening (Sale) - PBZ-23-06050 - All Feed Kft.,816
452679.0,VAT Opening (Sale) - PBZ-23-05929 - MERLIN BIOFŰTŐ Kft.,817
1108862.0,VAT Opening (Sale) - PBZ-23-06112 - Ádány-Farm Kft,818
1100226.0,VAT Opening (Sale) - PBZ-23-06117 - Ádány-Farm Kft,819
9850209.0,VAT Opening (Sale) - PBZ-23-06001 - Gyermelyi Tojás Kft,820
2406129.0,VAT Opening (Sale) - PBZ-23-06015 - Olivia Kft.,821
2398395.0,VAT Opening (Sale) - PBZ-23-06026 - Encorn Trade Kft.,822
10554919.0,VAT Opening (Sale) - PBZ-23-06065 - Monortáp Kft.,823
1099680.0,VAT Opening (Sale) - PBZ-23-06066 - Olivia Kft.,824
1132942.0,VAT Opening (Sale) - PBZ-23-06094 - Gyulai Agrár Zrt.,825
3052877.0,VAT Opening (Sale) - PBZ-23-05336 - Agrofeed Kft.,826
12451861.0,VAT Opening (Sale) - PBZ-23-05679 - Nagyhegyesi TAKARMÁNY Kft.,827
43306023.0,VAT Opening (Sale) - PBZ-23-05682 - Bonafarm-Bábolna Takarmány Kft.,828
2685796.0,VAT Opening (Sale) - PBZ-23-05693 - KALUTERM Kft.,829
2755944.0,VAT Opening (Sale) - PBZ-23-05694 - Bonafarm-Bábolna Takarmány Kft.,830
5652897.0,VAT Opening (Sale) - PBZ-23-05696 - Agrifirm Magyarország Zrt.,831
12270943.0,VAT Opening (Sale) - PBZ-23-05698 - KALUTERM Kft.,832
492455.0,VAT Opening (Sale) - PBZ-23-05734 - Agrofeed Kft.,833
2760663.0,VAT Opening (Sale) - PBZ-23-05744 - Agrifirm Magyarország Zrt.,834
4107574.0,VAT Opening (Sale) - PBZ-23-05749 - KEL-FEDER ZRT.,835
4962243.0,VAT Opening (Sale) - PBZ-23-05883 - Duynie Kft.,836
8736787.0,VAT Opening (Sale) - PBZ-23-05342 - Agrofeed Kft.,837
2906573.0,VAT Opening (Sale) - PBZ-23-05350 - Agrofeed Kft.,838
3027821.0,VAT Opening (Sale) - PBZ-23-05362 - Agrofeed Kft.,839
19451930.0,VAT Opening (Sale) - PBZ-23-05365 - Neofeed Kft.,840
2827858.0,VAT Opening (Sale) - PBZ-23-05388 - Agrofeed Kft.,841
9647530.0,VAT Opening (Sale) - PBZ-23-05403 - Neofeed Kft.,842
4376605.0,VAT Opening (Sale) - PBZ-23-05705 - Déli-Farm Kft.,843
4951186.0,VAT Opening (Sale) - PBZ-23-05706 - Déli-Farm Kft.,844
3358926.0,VAT Opening (Sale) - PBZ-23-05707 - Déli-Farm Kft.,845
839407.0,VAT Opening (Sale) - PBZ-23-05709 - Voltrack Energy Kft.,846
9732899.0,VAT Opening (Sale) - PBZ-23-05850 - Cargill Takarmány Zrt.,847
5810220.0,VAT Opening (Sale) - PBZ-23-05854 - Szombathelyi Tangazdaság Zrt.,848
3118691.0,VAT Opening (Sale) - PBZ-23-05864 - Lajta-Hanság Zrt.,849
22541657.0,VAT Opening (Sale) - PBZ-23-05867 - Y Takarmányipari Kft,850
2952077.0,VAT Opening (Sale) - PBZ-23-05874 - Szarvasi Agrár Zrt.,851
2963403.0,VAT Opening (Sale) - PBZ-23-05884 - Monortáp Kft.,852
7772616.0,VAT Opening (Sale) - PBZ-23-05906 - Agrofeed Kft.,853
2978772.0,VAT Opening (Sale) - PBZ-23-05915 - Monortáp Kft.,854
3064905.0,VAT Opening (Sale) - PBZ-23-05917 - Hidasháti Mezőgazdasági Zrt.,855
6093435.0,VAT Opening (Sale) - PBZ-23-05995 - All Feed Kft.,856
9816338.0,VAT Opening (Sale) - PBZ-23-06002 - HUNLAND FEED Kft.,857
2578120.0,VAT Opening (Sale) - PBZ-23-06007 - Pélpusztai Mg Kft.,858
7330491.0,VAT Opening (Sale) - PBZ-23-06008 - Zala-Cereália Kft.,859
5738025.0,VAT Opening (Sale) - PBZ-23-06011 - Hunland Production Kft,860
17260161.0,VAT Opening (Sale) - PBZ-23-06020 - Pélpusztai Mg Kft.,861
1328357.0,VAT Opening (Sale) - PBZ-23-06021 - Hunland Production Kft,862
9771278.0,VAT Opening (Sale) - PBZ-23-06064 - Y Takarmányipari Kft,863
5902249.0,VAT Opening (Sale) - PBZ-23-06067 - Hunland Production Kft,864
9598978.0,VAT Opening (Sale) - PBZ-23-06074 - HUNLAND FEED Kft.,865
10319068.0,VAT Opening (Sale) - PBZ-23-06075 - HUNLAND FEED Kft.,866
394941807.0,VAT Opening (Sale) - PBZ-23-05807 - MOL Nyrt.,867
2363953.0,VAT Opening (Sale) - PBZ-23-06107 - Olivia Kft.,868
9973056.0,VAT Opening (Sale) - PBZ-23-06110 - Zala-Cereália Kft.,869
939222.0,VAT Opening (Sale) - PBZ-23-06116 - All Feed Kft.,870
898931.0,VAT Opening (Sale) - PBZ-23-06118 - All Feed Kft.,871
59998823.0,VAT Opening (Sale) - PBZ-23-06176 - MOL Nyrt.,872
1409903.0,VAT Opening (Sale) - PBZ-23-06249 - Halas-Biomassza Kft,873
9842144.0,VAT Opening (Sale) - PBZ-23-05985 - Bábolna Brojler Kft.,874
6256277.0,VAT Opening (Sale) - PBZ-23-05988 - Bábolna Brojler Kft.,875
903046.0,VAT Opening (Sale) - PBZ-23-06023 - MERLIN BIOFŰTŐ Kft.,876
445122.0,VAT Opening (Sale) - PBZ-23-06076 - MERLIN BIOFŰTŐ Kft.,877
1409795.0,VAT Opening (Sale) - PBZ-23-06096 - Hunland Production Kft,878
13632246.0,VAT Opening (Sale) - PBZ-23-06097 - Pélpusztai Mg Kft.,879
2560381.0,VAT Opening (Sale) - PBZ-23-06101 - Pélpusztai Mg Kft.,880
5801754.0,VAT Opening (Sale) - PBZ-23-06102 - All Feed Kft.,881
6061570.0,VAT Opening (Sale) - PBZ-23-06105 - Hunland Production Kft,882
9219819.0,VAT Opening (Sale) - PBZ-23-06109 - HUNLAND FEED Kft.,883
6213043.0,VAT Opening (Sale) - PBZ-23-05479 - Agrofeed Kft.,884
3093466.0,VAT Opening (Sale) - PBZ-23-05485 - Agrofeed Kft.,885
30472075.0,VAT Opening (Sale) - PBZ-23-05493 - Neofeed Kft.,886
5971642.0,VAT Opening (Sale) - PBZ-23-05501 - Agrofeed Kft.,887
31415893.0,VAT Opening (Sale) - PBZ-23-05840 - Bonafarm-Bábolna Takarmány Kft.,888
12319942.0,VAT Opening (Sale) - PBZ-23-05871 - Nagyhegyesi TAKARMÁNY Kft.,889
5697538.0,VAT Opening (Sale) - PBZ-23-05876 - Agrifirm Magyarország Zrt.,890
8098098.0,VAT Opening (Sale) - PBZ-23-05926 - KALUTERM Kft.,891
2475587.0,VAT Opening (Sale) - PBZ-23-06019 - Duynie Kft.,892
2327926.0,VAT Opening (Sale) - PBZ-23-06035 - Duynie Kft.,893
488188.0,VAT Opening (Sale) - PBZ-23-05886 - Voltrack Energy Kft.,894
1509408.0,VAT Opening (Sale) - PBZ-23-05902 - Déli-Farm Kft.,895
9966466.0,VAT Opening (Sale) - PBZ-23-05911 - Déli-Farm Kft.,896
2987482.0,VAT Opening (Sale) - PBZ-23-06005 - Kinizsi 2000 Zrt.,897
6089561.0,VAT Opening (Sale) - PBZ-23-06014 - Monortáp Kft.,898
4828129.0,VAT Opening (Sale) - PBZ-23-06024 - Agrofeed Kft.,899
15811877.0,VAT Opening (Sale) - PBZ-23-06030 - Y Takarmányipari Kft,900
3188307.0,VAT Opening (Sale) - PBZ-23-06037 - Hidasháti Mezőgazdasági Zrt.,901
1222126.0,VAT Opening (Sale) - PBZ-23-06054 - Agrofeed Kft.,902
13110087.0,VAT Opening (Sale) - PBZ-23-06063 - Cargill Takarmány Zrt.,903
2241690.0,VAT Opening (Sale) - PBZ-23-06082 - Agrofeed Kft.,904
6288246.0,VAT Opening (Sale) - PBZ-23-06092 - Bábolna Brojler Kft.,905
6200818.0,VAT Opening (Sale) - PBZ-23-06100 - Cargill Takarmány Zrt.,906
3146793.0,VAT Opening (Sale) - PBZ-23-06103 - Monortáp Kft.,907
6287734.0,VAT Opening (Sale) - PBZ-23-06104 - Y Takarmányipari Kft,908
18871509.0,VAT Opening (Sale) - PBZ-23-05690 - Neofeed Kft.,909
5637645.0,VAT Opening (Sale) - PBZ-23-05697 - Agrofeed Kft.,910
14908378.0,VAT Opening (Sale) - PBZ-23-05727 - Agrofeed Kft.,911
8403610.0,VAT Opening (Sale) - PBZ-23-05748 - Neofeed Kft.,912
5645262.0,VAT Opening (Sale) - PBZ-23-05981 - Déli-Farm Kft.,913
160147.0,VAT Opening (Sale) - PBZ-23-06018 - Voltrack Energy Kft.,914
4264250.0,VAT Opening (Sale) - PBZ-23-06028 - Déli-Farm Kft.,915
2695402.0,VAT Opening (Sale) - PBZ-23-06029 - Déli-Farm Kft.,916
650352.0,VAT Opening (Sale) - PBZ-23-06055 - Déli-Farm Kft.,917
2054728.0,VAT Opening (Sale) - PBZ-23-06072 - Déli-Farm Kft.,918
12203115.0,VAT Opening (Sale) - PBZ-23-05986 - Nagyhegyesi TAKARMÁNY Kft.,919
57671120.0,VAT Opening (Sale) - PBZ-23-05992 - Bonafarm-Bábolna Takarmány Kft.,920
10653766.0,VAT Opening (Sale) - PBZ-23-06009 - Agrifirm Magyarország Zrt.,921
1092987.0,VAT Opening (Sale) - PBZ-23-06017 - Agrofeed Kft.,922
5556568.0,VAT Opening (Sale) - PBZ-23-06057 - Agrifirm Magyarország Zrt.,923
2821750.0,VAT Opening (Sale) - PBZ-23-06068 - Agrifirm Magyarország Zrt.,924
5723382.0,VAT Opening (Sale) - PBZ-23-06073 - Agrifirm Magyarország Zrt.,925
388316677.0,VAT Opening (Sale) - PBZ-23-06077 - MOL Nyrt.,926
53779580.0,VAT Opening (Sale) - PBZ-23-06177 - MOL Nyrt.,927
7742834.0,VAT Opening (Sale) - PBZ-23-06093 - Déli-Farm Kft.,928
1704950.0,VAT Opening (Sale) - PBZ-23-06108 - Déli-Farm Kft.,929
971039.0,VAT Opening (Sale) - PBZ-23-06137 - Agrár-Feed Kft.,930
5639783.0,VAT Opening (Sale) - PBZ-23-05844 - Agrofeed Kft.,931
12016435.0,VAT Opening (Sale) - PBZ-23-05847 - Agrofeed Kft.,932
7795717.0,VAT Opening (Sale) - PBZ-23-05863 - Agrofeed Kft.,933
5655948.0,VAT Opening (Sale) - PBZ-23-05868 - Agrofeed Kft.,934
17425030.0,VAT Opening (Sale) - PBZ-23-05880 - Neofeed Kft.,935
3111398.0,VAT Opening (Sale) - PBZ-23-05923 - Agrofeed Kft.,936
2779151.0,VAT Opening (Sale) - PBZ-23-05927 - Agrofeed Kft.,937
31474430.0,VAT Opening (Sale) - PBZ-23-06098 - Bonafarm-Bábolna Takarmány Kft.,938
10425029.0,VAT Opening (Sale) - PBZ-23-06106 - Agrifirm Magyarország Zrt.,939
507492.0,VAT Opening (Sale) - PBZ-23-06114 - Agrofeed Kft.,940
2543061.0,VAT Opening (Sale) - PBZ-23-06115 - Bonafarm-Bábolna Takarmány Kft.,941
340430266.0,VAT Opening (Sale) - PBZ-23-06156 - MOL Nyrt.,942
338398348.0,VAT Opening (Sale) - PBZ-23-06230 - MOL Nyrt.,943
5490070.0,VAT Opening (Sale) - PBZ-23-06260 - Aufwind Schmack Első Biogáz Szolgáltató Kft.,944
2624999.0,VAT Opening (Sale) - PBZ-23-05997 - Agrofeed Kft.,945
26706210.0,VAT Opening (Sale) - PBZ-23-06013 - Neofeed Kft.,946
5136286.0,VAT Opening (Sale) - PBZ-23-06039 - Agrofeed Kft.,947
3104083.0,VAT Opening (Sale) - PBZ-23-06061 - Agrofeed Kft.,948
1577150.0,VAT Opening (Sale) - PBZ-23-06095 - Agrofeed Kft.,949
2365718.0,VAT Opening (Sale) - PBZ-23-06099 - Agrofeed Kft.,950
8761659.0,VAT Opening (Sale) - PBZ-23-06113 - Neofeed Kft.,951
1905.0,VAT Opening (Sale) - PBZ-23-05681 - Mizsetáp Kft.,952
2421.0,VAT Opening (Sale) - PBZ-23-05679 - Nagyhegyesi TAKARMÁNY Kft.,953
1905.0,VAT Opening (Sale) - PBZ-23-05985 - Bábolna Brojler Kft.,954
1905.0,VAT Opening (Sale) - PBZ-23-05988 - Bábolna Brojler Kft.,955
2441.0,VAT Opening (Sale) - PBZ-23-05871 - Nagyhegyesi TAKARMÁNY Kft.,956
1905.0,VAT Opening (Sale) - PBZ-23-06092 - Bábolna Brojler Kft.,957
2424.0,VAT Opening (Sale) - PBZ-23-05986 - Nagyhegyesi TAKARMÁNY Kft.,958
1147953.0,VAT Opening (Sale) - PBZ-23-06261 - Pannonia Solar Zrt.,959
2109927.0,VAT Opening (Sale) - PBZ-23-05783 - BOULIAS GP,960
1636481.0,VAT Opening (Sale) - PBZ-23-05834 - Borsari E & C SRL,961
1643328.0,VAT Opening (Sale) - PBZ-23-05835 - Borsari E & C SRL,962
60037618.0,VAT Opening (Sale) - PBZ-23-05836 - Borsari E & C SRL,963
25087873.0,VAT Opening (Sale) - PBZ-23-05842 - Borsari E & C SRL,964
40768943.0,VAT Opening (Sale) - PBZ-23-05845 - Starck International B.V,965
5171987.0,VAT Opening (Sale) - PBZ-23-05849 - GRAIN EXPRESS SRL,966
1940148.0,VAT Opening (Sale) - PBZ-23-05858 - BayWa Ag,967
1807705.0,"VAT Opening (Sale) - PBZ-23-05860 - Mráz Agro SK, s.r.o.",968
6866465.0,VAT Opening (Sale) - PBZ-23-05861 - RMK TRADING s.r.o.,969
4057477.0,VAT Opening (Sale) - PBZ-23-05873 - Borsari E & C SRL,970
1533275.0,VAT Opening (Sale) - PBZ-23-05881 - AGRICOLA UTVINIS SRL,971
571421.0,"VAT Opening (Sale) - PBZ-23-05887 - Mraz Agro CZ, s.r.o.",972
5480688.0,"VAT Opening (Sale) - PBZ-23-05888 - Mraz Agro CZ, s.r.o.",973
1231926.0,VAT Opening (Sale) - PBZ-23-05890 - Anton Knoll Rohstoffe GmbH & Co. KG,974
2286162.0,"VAT Opening (Sale) - PBZ-23-05896 - Agrorama, s.r.o",975
